country,threshold,area_Mha,region,subregion,FAO_2000_Mha,deviation_Mha,deviation_%
Macedonia,20.0,0.8746583440584083,Europe,Eastern Europe,0.958,-0.08334165594159171,9.080946293556046
Macedonia,30.0,0.8128658797035831,Europe,Eastern Europe,0.958,-0.1451341202964168,15.813882468305229
Macedonia,40.0,0.7637338010716829,Europe,Eastern Europe,0.958,-0.1942661989283171,21.167337020009185
Macedonia,50.0,0.7221120459813051,Europe,Eastern Europe,0.958,-0.2358879540186949,25.702463162500916
Madagascar,10.0,33.35610909300728,Africa,Indian Ocean Islands,13.014,20.342109093007277,12.010867452178191
Madagascar,20.0,21.69617725223687,Africa,Indian Ocean Islands,13.014,8.682177252236869,5.12633570571012
Madagascar,30.0,17.113527398913405,Africa,Indian Ocean Islands,13.014,4.099527398913406,2.4205395802271017
Madagascar,40.0,15.50198726485081,Africa,Indian Ocean Islands,13.014,2.48798726485081,1.4690160751867591
Madagascar,50.0,12.228114271107843,Africa,Indian Ocean Islands,13.014,-0.7858857288921559,0.4640211729828399
Malawi,10.0,7.149531437650368,Africa,Southern Africa,3.082,4.067531437650368,42.821872049870784
Malawi,20.0,3.175120908433479,Africa,Southern Africa,3.082,0.09312090843347898,0.9803517654948073
Malawi,30.0,1.5205249135054688,Africa,Southern Africa,3.082,-1.561475086494531,16.43878784660478
Malawi,40.0,0.9142276419174832,Africa,Southern Africa,3.082,-2.167772358082517,22.821721718438358
Malawi,50.0,0.3132421080180037,Africa,Southern Africa,3.082,-2.768757891981996,29.14873505096049
Malaysia,10.0,29.62618412266829,Asia and the Pacific,Southeast Asia,19.691,9.93518412266829,2.562361354458632
Malaysia,20.0,29.45424016165576,Asia and the Pacific,Southeast Asia,19.691,9.763240161655762,2.5180156679176244
Malaysia,30.0,29.278572297399656,Asia and the Pacific,Southeast Asia,19.691,9.587572297399657,2.4727095577305853
Malaysia,40.0,29.133126543297493,Asia and the Pacific,Southeast Asia,19.691,9.442126543297494,2.4351979651038165
Malaysia,50.0,28.82277933539098,Asia and the Pacific,Southeast Asia,19.691,9.13177933539098,2.355157003387828
Maldives,10.0,0.001045477490627,Asia and the Pacific,South Asia,0.004,-0.002954522509373,18465.76568358125
Maldives,20.0,0.0010194564857931,Asia and the Pacific,South Asia,0.004,-0.0029805435142069,18628.396963793126
Maldives,30.0,0.0009976447459335031,Asia and the Pacific,South Asia,0.004,-0.003002355254066497,18764.720337915605
Maldives,40.0,0.0009731411806588688,Asia and the Pacific,South Asia,0.004,-0.0030268588193411313,18917.86762088207
Maldives,50.0,0.0008546814640984498,Asia and the Pacific,South Asia,0.004,-0.0031453185359015504,19658.24084938469
Mali,10.0,8.406427654629606,Africa,West Africa,12.993,-4.586572345370394,2.7168732090787246
Mali,20.0,0.3269671934697198,Africa,West Africa,12.993,-12.66603280653028,7.502771700986949
Mali,30.0,0.0262576863757151,Africa,West Africa,12.993,-12.966742313624286,7.680898097349938
Mali,40.0,0.0076359059309594,Africa,West Africa,12.993,-12.985364094069041,7.691928778343506
Mali,50.0,0.000387485105947409,Africa,West Africa,12.993,-12.992612514894052,7.696222407412168
Malta,10.0,0.0001648715117690145,Near East,South/East Mediterranean,0.0,0.0001648715117690145,inf
Malta,20.0,0.00013512862124432748,Near East,South/East Mediterranean,0.0,0.00013512862124432748,inf
Malta,30.0,0.00010778798187669944,Near East,South/East Mediterranean,0.0,0.00010778798187669944,inf
Malta,40.0,9.670996842625028e-05,Near East,South/East Mediterranean,0.0,9.670996842625028e-05,inf
Malta,50.0,7.84743053166408e-05,Near East,South/East Mediterranean,0.0,7.84743053166408e-05,inf
Marshall Is,10.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Marshall Is,20.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Marshall Is,30.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Marshall Is,40.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Marshall Is,50.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Mauritania,10.0,6.502349122867359e-05,Africa,West Africa,0.953,-0.9529349765087712,104.92463480418839
Mauritania,20.0,3.922913738403317e-05,Africa,West Africa,0.953,-0.9529607708626159,104.92747493832542
Mauritania,30.0,3.3233370434570366e-05,Africa,West Africa,0.953,-0.9529667666295654,104.92813511312545
Mauritania,40.0,3.160563289184577e-05,Africa,West Africa,0.953,-0.9529683943671081,104.92831433812131
Mauritania,50.0,1.5590537164306655e-05,Africa,West Africa,0.953,-0.9529844094628357,104.93007770929772
Mauritius,10.0,0.1483663027360154,Africa,Indian Ocean Islands,0.042,0.10636630273601538,6029.835756009941
Mauritius,20.0,0.1113851022159351,Africa,Indian Ocean Islands,0.042,0.06938510221593511,3933.395817229881
Mauritius,30.0,0.0707524584624692,Africa,Indian Ocean Islands,0.042,0.028752458462469203,1629.9579627250114
Mauritius,40.0,0.062983202522243,Africa,Indian Ocean Islands,0.042,0.020983202522242998,1189.5239525081063
Mauritius,50.0,0.0505774442293272,Africa,Indian Ocean Islands,0.042,0.0085774442293272,486.24967286435367
Mexico,10.0,64.01881448003545,Americas,Central America and Mexico,69.594,-5.575185519964549,0.11511070821689875
Mexico,20.0,58.29852276623982,Americas,Central America and Mexico,69.594,-11.295477233760174,0.23321742018627173
Mexico,30.0,53.57507147564943,Americas,Central America and Mexico,69.594,-16.018928524350564,0.33074239425948276
Mexico,40.0,49.25962782683796,Americas,Central America and Mexico,69.594,-20.33437217316203,0.41984324532640194
Mexico,50.0,42.33920822920575,Americas,Central America and Mexico,69.594,-27.25479177079424,0.5627289660237492
Moldova,10.0,0.4517069585082872,Europe,Eastern Europe,0.344,0.10770695850828721,91.0179138286635
Moldova,20.0,0.4041510567475589,Europe,Eastern Europe,0.344,0.06015105674755894,50.8307334602817
Moldova,30.0,0.3577647259747201,Europe,Eastern Europe,0.344,0.013764725974720116,11.631900668199126
Moldova,40.0,0.3338303831056318,Europe,Eastern Europe,0.344,-0.010169616894368183,8.593848781747047
Moldova,50.0,0.3166358388779686,Europe,Eastern Europe,0.344,-0.027364161122031383,23.124122094739885
Monaco,10.0,2.444715686513864e-06,Europe,Western Europe,0.0,2.444715686513864e-06,inf
Monaco,20.0,1.364498686738855e-06,Europe,Western Europe,0.0,1.364498686738855e-06,inf
Monaco,30.0,4.550902282714844e-07,Europe,Western Europe,0.0,4.550902282714844e-07,inf
Monaco,40.0,2.6005205078125e-07,Europe,Western Europe,0.0,2.6005205078125e-07,inf
Monaco,50.0,6.50130126953125e-08,Europe,Western Europe,0.0,6.50130126953125e-08,inf
Mongolia,10.0,6.189697570230051,Asia and the Pacific,East Asia,14.264,-8.074302429769947,3.9684631498254825
Mongolia,20.0,4.882968495700333,Asia and the Pacific,East Asia,14.264,-9.381031504299667,4.610711347014264
Mongolia,30.0,4.079915413363054,Asia and the Pacific,East Asia,14.264,-10.184084586636946,5.005406318168578
Mongolia,40.0,3.380775927557292,Asia and the Pacific,East Asia,14.264,-10.883224072442708,5.349028483691943
Mongolia,50.0,1.8545467182621795,Asia and the Pacific,East Asia,14.264,-12.40945328173782,6.099159461315913
Montenegro,10.0,0.7208381842081095,Europe,Eastern Europe,0.626,0.09483818420810952,24.201069779243824
Montenegro,20.0,0.6820615488855232,Europe,Eastern Europe,0.626,0.05606154888552317,14.305940880667142
Montenegro,30.0,0.6429577115991434,Europe,Eastern Europe,0.626,0.016957711599143388,4.327315681272491
Montenegro,40.0,0.6098933212660117,Europe,Eastern Europe,0.626,-0.0161066787339883,4.110146764279593
Montenegro,50.0,0.5727948011197137,Europe,Eastern Europe,0.626,-0.0532051988802863,13.57704959739466
Morocco,10.0,1.1332436673503987,Near East,South/East Mediterranean,5.699,-4.565756332649601,14.05773707016999
Morocco,20.0,0.847245037284987,Near East,South/East Mediterranean,5.699,-4.851754962715013,14.938312653045042
Morocco,30.0,0.6819317180626135,Near East,South/East Mediterranean,5.699,-5.017068281937386,15.447304155549638
Morocco,40.0,0.5911391165653687,Near East,South/East Mediterranean,5.699,-5.107860883434631,15.726850067940523
Morocco,50.0,0.4405421561842217,Near East,South/East Mediterranean,5.699,-5.258457843815778,16.19053063220235
Mozambique,10.0,71.04642130938718,Africa,Southern Africa,38.919,32.12742130938719,2.12105789510793
Mozambique,20.0,46.92151543415912,Africa,Southern Africa,38.919,8.002515434159122,0.5283274489691695
Mozambique,30.0,28.8839322030705,Africa,Southern Africa,38.919,-10.035067796929496,0.6625169064658631
Mozambique,40.0,21.542413351373064,Africa,Southern Africa,38.919,-17.376586648626933,1.1472052470743481
Mozambique,50.0,10.481227041035757,Africa,Southern Africa,38.919,-28.43777295896424,1.8774666747459672
Namibia,10.0,1.7716330948045822,Africa,Southern Africa,8.059,-6.287366905195417,9.680694013668395
Namibia,20.0,0.0464852626446249,Africa,Southern Africa,8.059,-8.012514737355374,12.336913786318174
Namibia,30.0,0.0039770493595268,Africa,Southern Africa,8.059,-8.055022950640472,12.402363920227288
Namibia,40.0,0.0016184679406882,Africa,Southern Africa,8.059,-8.057381532059312,12.40599544123861
Namibia,50.0,0.0005926744610568414,Africa,Southern Africa,8.059,-8.058407325538942,12.407574861200459
Nauru,10.0,0.0,Asia and the Pacific,Pacific Region,0.0,0.0,
Nauru,20.0,0.0,Asia and the Pacific,Pacific Region,0.0,0.0,
Nauru,30.0,0.0,Asia and the Pacific,Pacific Region,0.0,0.0,
Nauru,40.0,0.0,Asia and the Pacific,Pacific Region,0.0,0.0,
Nauru,50.0,0.0,Asia and the Pacific,Pacific Region,0.0,0.0,
Nepal,10.0,5.608065431320919,Asia and the Pacific,South Asia,5.916,-0.3079345686790811,0.8798367838237724
Nepal,20.0,5.392389898701853,Asia and the Pacific,South Asia,5.916,-0.5236101012981473,1.496069211975738
Nepal,30.0,5.167045193880624,Asia and the Pacific,South Asia,5.916,-0.748954806119376,2.1399285915579433
Nepal,40.0,4.905753143097863,Asia and the Pacific,South Asia,5.916,-1.0102468569021372,2.8864974441085987
Nepal,50.0,4.310678033047618,Asia and the Pacific,South Asia,5.916,-1.6053219669523822,4.586757902705667
Netherlands,10.0,0.7553053488564366,Europe,Western Europe,0.36,0.39530534885643664,305.0195593028061
Netherlands,20.0,0.6653313614364279,Europe,Western Europe,0.36,0.3053313614364279,235.59518629354005
Netherlands,30.0,0.5952216389441239,Europe,Western Europe,0.36,0.23522163894412396,181.49817819762654
Netherlands,40.0,0.5501830620890904,Europe,Western Europe,0.36,0.19018306208909042,146.74618988355743
Netherlands,50.0,0.4744343802672371,Europe,Western Europe,0.36,0.11443438026723712,88.29813292225087
New Zealand,10.0,11.445539807350624,Asia and the Pacific,Pacific Region,9.85,1.5955398073506242,1.6445049419986333
New Zealand,20.0,11.303871448610868,Asia and the Pacific,Pacific Region,9.85,1.4538714486108688,1.4984889573149207
New Zealand,30.0,11.122894083855543,Asia and the Pacific,Pacific Region,9.85,1.2728940838555438,1.3119576220521465
New Zealand,40.0,10.983776449543024,Asia and the Pacific,Pacific Region,9.85,1.1337764495430243,1.1685706403597353
New Zealand,50.0,10.66728296813579,Asia and the Pacific,Pacific Region,9.85,0.8172829681357907,0.8423643671682246
Nicaragua,10.0,8.419757268755877,Americas,Central America and Mexico,6.106,2.313757268755877,6.205891754556598
Nicaragua,20.0,8.078703315620004,Americas,Central America and Mexico,6.106,1.972703315620004,5.291126863612386
Nicaragua,30.0,7.804279023846602,Americas,Central America and Mexico,6.106,1.6982790238466023,4.555074092406041
Nicaragua,40.0,7.551824875187301,Americas,Central America and Mexico,6.106,1.4458248751873013,3.877948993449231
Nicaragua,50.0,7.086142764031934,Americas,Central America and Mexico,6.106,0.9801427640319345,2.6289101193682183
Niger,10.0,0.0269232094943816,Africa,West Africa,1.328,-1.3010767905056184,73.774585758638
Niger,20.0,3.146268173777861e-05,Africa,West Africa,1.328,-1.3279685373182624,75.299420799818
Niger,30.0,2.356456616210937e-06,Africa,West Africa,1.328,-1.3279976435433838,75.30107120179042
Niger,40.0,7.844035888671875e-07,Africa,West Africa,1.328,-1.327999215596411,75.30116034146437
Niger,50.0,4.361968994140625e-07,Africa,West Africa,1.328,-1.3279995638031006,75.30118008572886
Nigeria,10.0,43.11641262781386,Africa,West Africa,20.302,22.81441262781386,5.535178684587063
Nigeria,20.0,17.29398085405508,Africa,West Africa,20.302,-3.008019145944921,0.7297984713034249
Nigeria,30.0,10.045836309822676,Africa,West Africa,20.302,-10.256163690177324,2.48832611076278
Nigeria,40.0,7.73930886243143,Africa,West Africa,20.302,-12.56269113756857,3.047930329836572
Nigeria,50.0,4.734884305155431,Africa,West Africa,20.302,-15.567115694844569,3.7768566905621506
Niue,10.0,0.0,Asia and the Pacific,Pacific Region,0.019,-0.019,5263.1578947368425
Niue,20.0,0.0,Asia and the Pacific,Pacific Region,0.019,-0.019,5263.1578947368425
Niue,30.0,0.0,Asia and the Pacific,Pacific Region,0.019,-0.019,5263.1578947368425
Niue,40.0,0.0,Asia and the Pacific,Pacific Region,0.019,-0.019,5263.1578947368425
Niue,50.0,0.0,Asia and the Pacific,Pacific Region,0.019,-0.019,5263.1578947368425
Norway,10.0,12.429635654319664,Europe,Western Europe,12.198,0.23163565431966404,0.1556783251244234
Norway,20.0,11.82030180859039,Europe,Western Europe,12.198,-0.3776981914096105,0.25384443519229166
Norway,30.0,11.388072001433985,Europe,Western Europe,12.198,-0.8099279985660157,0.5443386280858481
Norway,40.0,10.785074527076246,Europe,Western Europe,12.198,-1.4129254729237548,0.9496028225725995
Norway,50.0,9.53657939611436,Europe,Western Europe,12.198,-2.66142060388564,1.7886948504601385
Oman,10.0,0.0014156923558715,Near East,West Asia,0.002,-0.0005843076441284999,14607.691103212497
Oman,20.0,5.463203297119142e-05,Near East,West Asia,0.002,-0.0019453679670288085,48634.19917572021
Oman,30.0,6.540773010253906e-07,Near East,West Asia,0.002,-0.0019993459226989745,49983.64806747436
Oman,40.0,3.3236721801757813e-07,Near East,West Asia,0.002,-0.0019996676327819823,49991.69081954955
Oman,50.0,2.519106811523437e-07,Near East,West Asia,0.002,-0.001999748089318848,49993.70223297119
Pakistan,10.0,1.6572610025081445,Near East,West Asia,3.317,-1.6597389974918557,15.085122988915106
Pakistan,20.0,1.265000708982306,Near East,West Asia,3.317,-2.051999291017694,18.650318950718276
Pakistan,30.0,1.0352801844415211,Near East,West Asia,3.317,-2.2817198155584792,20.738214921718885
Pakistan,40.0,0.8896713736046156,Near East,West Asia,3.317,-2.4273286263953846,22.061631930696628
Pakistan,50.0,0.6801163391421728,Near East,West Asia,3.317,-2.636883660857827,23.96624673615058
Palau,10.0,0.0397758167657621,Asia and the Pacific,Pacific Region,0.04,-0.0002241832342379027,14.011452139868918
Palau,20.0,0.0393266650047536,Asia and the Pacific,Pacific Region,0.04,-0.0006733349952464038,42.083437202900235
Palau,30.0,0.0388772642800116,Asia and the Pacific,Pacific Region,0.04,-0.001122735719988402,70.17098249927511
Palau,40.0,0.0385173575478416,Asia and the Pacific,Pacific Region,0.04,-0.0014826424521584003,92.66515325990001
Palau,50.0,0.0377585472106553,Asia and the Pacific,Pacific Region,0.04,-0.0022414527893446987,140.09079933404368
Panama,10.0,5.906547502039708,Americas,Central America and Mexico,4.791,1.1155475020397079,4.859993924459034
Panama,20.0,5.776113003268176,Americas,Central America and Mexico,4.791,0.9851130032681752,4.291743024868974
Panama,30.0,5.671072435175997,Americas,Central America and Mexico,4.791,0.8800724351759968,3.8341233163255892
Panama,40.0,5.575151789006529,Americas,Central America and Mexico,4.791,0.784151789006529,3.4162354569906626
Panama,50.0,5.424070896532455,Americas,Central America and Mexico,4.791,0.6330708965324545,2.758036484572799
Papua New Guinea,10.0,43.34108665312365,Asia and the Pacific,Pacific Region,34.395,8.946086653123643,0.7562100989395846
Papua New Guinea,20.0,42.95173351312185,Asia and the Pacific,Pacific Region,34.395,8.556733513121848,0.7232981914274448
Papua New Guinea,30.0,42.57185407723021,Asia and the Pacific,Pacific Region,34.395,8.17685407723021,0.6911870933642009
Papua New Guinea,40.0,42.27335932445569,Asia and the Pacific,Pacific Region,34.395,7.878359324455687,0.6659554188588177
Papua New Guinea,50.0,41.63107024314008,Asia and the Pacific,Pacific Region,34.395,7.236070243140077,0.6116629099035302
Paraguay,10.0,27.029194725597808,Americas,South America,21.91,5.119194725597808,1.066392039797222
Paraguay,20.0,26.0038421948708,Americas,South America,21.91,4.093842194870799,0.852798333098454
Paraguay,30.0,24.41963245671465,Americas,South America,21.91,2.509632456714648,0.5227877074640329
Paraguay,40.0,22.35155847503726,Americas,South America,21.91,0.4415584750372581,0.09198213158999236
Paraguay,50.0,14.081018384647168,Americas,South America,21.91,-7.828981615352832,1.6308744093254057
Peru,10.0,79.07564383357978,Americas,South America,74.045,5.030643833579774,0.0917554977972543
Peru,20.0,78.54233108379154,Americas,South America,74.045,4.497331083791536,0.08202823853238585
Peru,30.0,78.09795942863168,Americas,South America,74.045,4.052959428631681,0.07392320391355293
Peru,40.0,77.70868098662032,Americas,South America,74.045,3.663680986620321,0.06682303176658642
Peru,50.0,76.83826921971219,Americas,South America,74.045,2.7932692197121867,0.050947317324601754
Philippines,10.0,19.320893504036142,Asia and the Pacific,Southeast Asia,7.309,12.011893504036141,22.485137587323983
Philippines,20.0,18.752022385596845,Asia and the Pacific,Southeast Asia,7.309,11.443022385596844,21.42026422965856
Philippines,30.0,18.18425476122785,Asia and the Pacific,Southeast Asia,7.309,10.87525476122785,20.357456509354073
Philippines,40.0,17.776362928820536,Asia and the Pacific,Southeast Asia,7.309,10.467362928820535,19.59392127077221
Philippines,50.0,16.983960255985032,Asia and the Pacific,Southeast Asia,7.309,9.674960255985031,18.11061781680113
Poland,10.0,11.2118599012382,Europe,Eastern Europe,9.059,2.1528599012382,2.623344035768462
Poland,20.0,10.808599891975868,Europe,Eastern Europe,9.059,1.749599891975869,2.1319559340374417
Poland,30.0,10.465164398128032,Europe,Eastern Europe,9.059,1.4061643981280323,1.713466345402926
Poland,40.0,10.182379220873374,Europe,Eastern Europe,9.059,1.1233792208733746,1.3688815409165453
Poland,50.0,9.55028198624352,Europe,Eastern Europe,9.059,0.4912819862435214,0.5986463251747972
Portugal,10.0,3.0231435972751144,Europe,Western Europe,3.349,-0.3258564027248858,2.9053333125729117
Portugal,20.0,2.651512198731277,Europe,Western Europe,3.349,-0.6974878012687231,6.218796154360469
Portugal,30.0,2.2900936658247915,Europe,Western Europe,3.349,-1.0589063341752087,9.44120116053422
Portugal,40.0,2.0256219736912087,Europe,Western Europe,3.349,-1.3233780263087915,11.799228840711343
Portugal,50.0,1.5783954650372392,Europe,Western Europe,3.349,-1.770604534962761,15.786697133470549
Qatar,10.0,0.0,Near East,West Asia,0.001,-0.001,100000.0
Qatar,20.0,0.0,Near East,West Asia,0.001,-0.001,100000.0
Qatar,30.0,0.0,Near East,West Asia,0.001,-0.001,100000.0
Qatar,40.0,0.0,Near East,West Asia,0.001,-0.001,100000.0
Qatar,50.0,0.0,Near East,West Asia,0.001,-0.001,100000.0
Rep of the Congo,10.0,33.704369396484964,Africa,Central Africa,22.135,11.569369396484962,2.361297107826889
Rep of the Congo,20.0,31.09570107926129,Africa,Central Africa,22.135,8.960701079261288,1.8288704265065223
Rep of the Congo,30.0,26.514459313757023,Africa,Central Africa,22.135,4.379459313757021,0.8938434116004524
Rep of the Congo,40.0,25.227350839337987,Africa,Central Africa,22.135,3.0923508393379855,0.6311458164291425
Rep of the Congo,50.0,24.0378513083876,Africa,Central Africa,22.135,1.9028513083876,0.3883701122453041
Romania,10.0,8.517666708075417,Europe,Eastern Europe,6.366,2.1516667080754175,5.309354597521197
Romania,20.0,8.222442304467336,Europe,Eastern Europe,6.366,1.8564423044673362,4.580872329001533
Romania,30.0,7.926893115669489,Europe,Eastern Europe,6.366,1.5608931156694892,3.851588635366157
Romania,40.0,7.7050348770853985,Europe,Eastern Europe,6.366,1.3390348770853988,3.304141368276171
Romania,50.0,7.3936860385982675,Europe,Eastern Europe,6.366,1.0276860385982678,2.5358711799377858
Russia,10.0,886.1615485862021,Europe,Eastern Europe,812.445,73.71654858620207,0.011168042366672131
Russia,20.0,814.3096137301529,Europe,Eastern Europe,812.445,1.8646137301528825,0.0002824886071744779
Russia,30.0,761.6598393477013,Europe,Eastern Europe,812.445,-50.785160652298714,0.007693941681220857
Russia,40.0,703.4233549920202,Europe,Eastern Europe,812.445,-109.02164500797983,0.01651675741315574
Russia,50.0,601.1982016142841,Europe,Eastern Europe,812.445,-211.24679838571592,0.032003847703704194
Rwanda,10.0,2.066463964373473,Africa,East Africa,0.409,1.6574639643734728,990.8261932756697
Rwanda,20.0,1.0285776778171836,Africa,East Africa,0.409,0.6195776778171835,370.3813809202382
Rwanda,30.0,0.4985736158740578,Africa,East Africa,0.409,0.08957361587405782,53.546796034252445
Rwanda,40.0,0.3362036016913337,Africa,East Africa,0.409,-0.0727963983086663,43.51743372449131
Rwanda,50.0,0.2060789469322204,Africa,East Africa,0.409,-0.20292105306777958,121.30549976852099
Saint Lucia,10.0,0.0522092528013606,Americas,Caribbean,0.029,0.0232092528013606,2759.720903847871
Saint Lucia,20.0,0.0511793259945226,Americas,Caribbean,0.029,0.0221793259945226,2637.256360823139
Saint Lucia,30.0,0.0504856550749716,Americas,Caribbean,0.029,0.0214856550749716,2554.774681922901
Saint Lucia,40.0,0.0498325880236293,Americas,Caribbean,0.029,0.020832588023629296,2477.121049183031
Saint Lucia,50.0,0.0489891289655162,Americas,Caribbean,0.029,0.0199891289655162,2376.828652261141
Samoa,10.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
Samoa,20.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
Samoa,30.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
Samoa,40.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
Samoa,50.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
San Marino,10.0,0.0011360656055381,Europe,Western Europe,0.001,0.00013606560553810002,13606.56055381
San Marino,20.0,0.0010373754760631,Europe,Western Europe,0.001,3.737547606310005e-05,3737.5476063100045
San Marino,30.0,0.0008607924505207407,Europe,Western Europe,0.001,-0.00013920754947925932,13920.75494792593
San Marino,40.0,0.0007211147655925167,Europe,Western Europe,0.001,-0.0002788852344074833,27888.523440748333
San Marino,50.0,0.0006138521473442555,Europe,Western Europe,0.001,-0.0003861478526557445,38614.78526557445
Sao Tome & Principe,10.0,0.0152159589522034,Africa,Central Africa,0.059,-0.043784041047796596,1257.8006621027464
Sao Tome & Principe,20.0,0.0147712758137496,Africa,Central Africa,0.059,-0.0442287241862504,1270.5752423513475
Sao Tome & Principe,30.0,0.014045533401691,Africa,Central Africa,0.059,-0.044954466598309,1291.4239183656707
Sao Tome & Principe,40.0,0.0138624551202675,Africa,Central Africa,0.059,-0.0451375448797325,1296.6832772115054
Sao Tome & Principe,50.0,0.0130732568007356,Africa,Central Africa,0.059,-0.045926743199264396,1319.3548750147772
Saudi Arabia,10.0,3.197755684204101e-05,Near East,West Asia,2.768,-2.7679680224431578,36.12675026786256
Saudi Arabia,20.0,7.160309655761718e-06,Near East,West Asia,2.768,-2.767992839690344,36.12707417568381
Saudi Arabia,30.0,6.904660882568359e-06,Near East,West Asia,2.768,-2.767993095339117,36.127077512340634
Saudi Arabia,40.0,6.904660882568359e-06,Near East,West Asia,2.768,-2.767993095339117,36.127077512340634
Saudi Arabia,50.0,6.819636358642578e-06,Near East,West Asia,2.768,-2.767993180363641,36.12707862205712
Senegal,10.0,4.812682914670145,Africa,West Africa,9.038,-4.225317085329856,5.1726683218247
Senegal,20.0,0.7324356421776943,Africa,West Africa,9.038,-8.305564357822306,10.167740972090824
Senegal,30.0,0.0391867469084435,Africa,West Africa,9.038,-8.998813253091557,11.01642203608706
Senegal,40.0,0.0126048781352881,Africa,West Africa,9.038,-9.025395121864712,11.048963780945735
Senegal,50.0,0.0020294677710486,Africa,West Africa,9.038,-9.035970532228951,11.061910286279343
Serbia,10.0,3.00880987677169,Europe,Eastern Europe,2.483,0.5258098767716901,8.528551974963218
Serbia,20.0,2.8802485052407265,Europe,Eastern Europe,2.483,0.3972485052407264,6.443307122192104
Serbia,30.0,2.712383192610597,Europe,Eastern Europe,2.483,0.2293831926105967,3.7205586406508546
Serbia,40.0,2.596127437921647,Europe,Eastern Europe,2.483,0.11312743792164692,1.834908921895582
Serbia,50.0,2.4862889446006764,Europe,Eastern Europe,2.483,0.0032889446006763023,0.05334615458701615
Seychelles,10.0,0.011288519212168,Africa,Indian Ocean Islands,0.032,-0.020711480787832,2022.6055456867186
Seychelles,20.0,0.0080026799252118,Africa,Indian Ocean Islands,0.032,-0.0239973200747882,2343.4882885535353
Seychelles,30.0,0.0053919352755206,Africa,Indian Ocean Islands,0.032,-0.0266080647244794,2598.4438207499416
Seychelles,40.0,0.0047383321041278,Africa,Indian Ocean Islands,0.032,-0.0272616678958722,2662.2722554562692
Seychelles,50.0,0.0025762618941819,Africa,Indian Ocean Islands,0.032,-0.029423738105818102,2873.411924396299
Sierra Leone,10.0,7.13310778678188,Africa,West Africa,2.929,4.204107786781881,49.00440255247505
Sierra Leone,20.0,6.529522004112711,Africa,West Africa,2.929,3.6005220041127113,41.96881684226374
Sierra Leone,30.0,5.608856043596079,Africa,West Africa,2.929,2.679856043596079,31.237244857508895
Sierra Leone,40.0,4.987575436725594,Africa,West Africa,2.929,2.058575436725594,23.995402711393904
Sierra Leone,50.0,3.5838356736234167,Africa,West Africa,2.929,0.6548356736234169,7.6329705572384725
Singapore,10.0,0.0211836166944659,Asia and the Pacific,Southeast Asia,0.017,0.004183616694465899,1447.6182333792035
Singapore,20.0,0.0194819027072594,Asia and the Pacific,Southeast Asia,0.017,0.002481902707259398,858.7898641035977
Singapore,30.0,0.0182350908297964,Asia and the Pacific,Southeast Asia,0.017,0.0012350908297963994,427.36706913370216
Singapore,40.0,0.0174803408730426,Asia and the Pacific,Southeast Asia,0.017,0.00048034087304259926,166.20791454761218
Singapore,50.0,0.0161959380331019,Asia and the Pacific,Southeast Asia,0.017,-0.0008040619668981015,278.2221338747756
Slovakia,10.0,2.4849063096798982,Europe,Eastern Europe,1.901,0.5839063096798982,16.15767746148441
Slovakia,20.0,2.4360241525003192,Europe,Eastern Europe,1.901,0.5350241525003192,14.805025304390561
Slovakia,30.0,2.390978202274851,Europe,Eastern Europe,1.901,0.4899782022748511,13.558527497082743
Slovakia,40.0,2.355865944496629,Europe,Eastern Europe,1.901,0.454865944496629,12.586911799975397
Slovakia,50.0,2.292012819921973,Europe,Eastern Europe,1.901,0.3910128199219731,10.819987595387047
Slovenia,10.0,1.3608682925798177,Europe,Eastern Europe,1.233,0.12786829257981758,8.410788513224627
Slovenia,20.0,1.3358260237981574,Europe,Eastern Europe,1.233,0.1028260237981573,6.763584015812604
Slovenia,30.0,1.3124757123522384,Europe,Eastern Europe,1.233,0.07947571235223827,5.2276713409251965
Slovenia,40.0,1.295909767461478,Europe,Eastern Europe,1.233,0.0629097674614778,4.1380137238036845
Slovenia,50.0,1.264475260762606,Europe,Eastern Europe,1.233,0.03147526076260587,2.0703472012627775
Solomon Is,10.0,2.5646854107368946,Asia and the Pacific,Pacific Region,2.532,0.03268541073689457,0.5098313582493931
Solomon Is,20.0,2.561276425409868,Asia and the Pacific,Pacific Region,2.532,0.02927642540986808,0.4566575543917489
Solomon Is,30.0,2.5577741357414228,Asia and the Pacific,Pacific Region,2.532,0.025774135741422732,0.40202837708020955
Solomon Is,40.0,2.5550547957131635,Asia and the Pacific,Pacific Region,2.532,0.02305479571316349,0.35961175177574584
