country,threshold,area_Mha,region,subregion,FAO_2000_Mha,deviation_Mha,deviation_%,GLC_Mha,deviation_GLC_Mha,deviation_GLC_%
China,30,163.01513146939067,Asia and the Pacific,East Asia,177.001,-13.985868530609338,7.901575997090038,229.2575123837088,-66.24238091431812,28.894312001191093
China,40,152.09822792412768,Asia and the Pacific,East Asia,177.001,-24.90277207587232,14.069283267254038,229.2575123837088,-77.1592844595811,33.65616404771916
China,50,131.52825809998268,Asia and the Pacific,East Asia,177.001,-45.472741900017326,25.690669487752793,229.2575123837088,-97.7292542837261,42.62859405023834
Colombia,10,84.43869856468667,Americas,South America,62.57,21.868698564686675,34.950772837920205,80.21687423729198,4.2218243273947,5.263012760764017
Colombia,20,82.91458566146284,Americas,South America,62.57,20.344585661462837,32.51492034755128,80.21687423729198,2.697711424170862,3.363022368823148
Colombia,30,81.78381692766175,Americas,South America,62.57,19.213816927661746,30.707714444081425,80.21687423729198,1.5669426903697712,1.953382882676967
Colombia,40,80.63620087734935,Americas,South America,62.57,18.066200877349353,28.87358299080926,80.21687423729198,0.41932664005737763,0.5227411863705319
Colombia,50,78.28876832312177,Americas,South America,62.57,15.718768323121772,25.121892797062124,80.21687423729198,-1.928105914170203,2.403616361897391
Comoros,10,0.1578897384297761,Africa,Indian Ocean Islands,0.043,0.11488973842977611,267.18543820878165,0.1535683432981108,0.004321395131665295,2.8139882470936683
Comoros,20,0.1507743948281532,Africa,Indian Ocean Islands,0.043,0.1077743948281532,250.638127507333,0.1535683432981108,-0.002793948469957619,1.8193518338176864
Comoros,30,0.1344204703695275,Africa,Indian Ocean Islands,0.043,0.09142047036952751,212.60574504541282,0.1535683432981108,-0.019147872928583304,12.468632868828285
Comoros,40,0.1271755002779604,Africa,Indian Ocean Islands,0.043,0.0841755002779604,195.7569773906056,0.1535683432981108,-0.02639284302015041,17.186382592482584
Comoros,50,0.105721424794183,Africa,Indian Ocean Islands,0.043,0.06272142479418301,145.8637785911233,0.1535683432981108,-0.047846918503927804,31.156758923319334
Cook Is,10,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,0.0,0.0,
Cook Is,20,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,0.0,0.0,
Cook Is,30,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,0.0,0.0,
Cook Is,40,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,0.0,0.0,
Cook Is,50,0.0,Asia and the Pacific,Pacific Region,0.016,-0.016,100.0,0.0,0.0,
Costa Rica,10,4.103394841833626,Americas,Central America and Mexico,2.849,1.2543948418336255,44.029302977663235,4.360739450505062,-0.2573446086714366,5.901398411721913
Costa Rica,20,3.9939757347977767,Americas,Central America and Mexico,2.849,1.1449757347977765,40.188688480090434,4.360739450505062,-0.3667637157072856,8.410585403464243
Costa Rica,30,3.9126325205856713,Americas,Central America and Mexico,2.849,1.0636325205856711,37.33353880609586,4.360739450505062,-0.44810692991939094,10.27593909256585
Costa Rica,40,3.8323683299393303,Americas,Central America and Mexico,2.849,0.9833683299393301,34.51626289713338,4.360739450505062,-0.528371120565732,12.116548731306015
Costa Rica,50,3.6828270778223136,Americas,Central America and Mexico,2.849,0.8338270778223134,29.267359698922895,4.360739450505062,-0.6779123726827487,15.545812364557406
Cote d'Ivoire,10,30.962141542701804,Africa,West Africa,6.163,24.799141542701804,402.38749866464065,28.305464255716043,2.6566772869857616,9.385740021731912
Cote d'Ivoire,20,21.68633759119923,Africa,West Africa,6.163,15.52333759119923,251.87956500404397,28.305464255716043,-6.619126664516813,23.384624978126396
Cote d'Ivoire,30,14.891121307397,Africa,West Africa,6.163,8.728121307397,141.62130954724972,28.305464255716043,-13.414342948319042,47.39135464139272
Cote d'Ivoire,40,11.837578566932452,Africa,West Africa,6.163,5.6745785669324516,92.07494023904675,28.305464255716043,-16.46788568878359,58.1791753705578
Cote d'Ivoire,50,6.377687765153452,Africa,West Africa,6.163,0.21468776515345134,3.483494485696111,28.305464255716043,-21.927776490562593,77.46835131359651
Croatia,10,2.6529857989352865,Europe,Eastern Europe,1.885,0.7679857989352865,40.74195219815844,2.9176394133140207,-0.26465361437873414,9.07081297198839
Croatia,20,2.536074010777688,Europe,Eastern Europe,1.885,0.6510740107776878,34.53973531977124,2.9176394133140207,-0.38156540253633286,13.077880727657472
Croatia,30,2.4017113960512426,Europe,Eastern Europe,1.885,0.5167113960512426,27.411745148607036,2.9176394133140207,-0.515928017262778,17.68306305804793
Croatia,40,2.3136176991527297,Europe,Eastern Europe,1.885,0.42861769915272974,22.738339477598394,2.9176394133140207,-0.6040217141612909,20.702411387951766
Croatia,50,2.202800558250423,Europe,Eastern Europe,1.885,0.3178005582504231,16.859446061030404,2.9176394133140207,-0.7148388550635976,24.500589476601668
Cuba,10,4.363204979624317,Americas,Caribbean,2.699,1.6642049796243175,61.66005852628076,4.77990049442977,-0.4166955148054523,8.71766086534743
Cuba,20,4.159091311249117,Americas,Caribbean,2.699,1.4600913112491174,54.097492080367445,4.77990049442977,-0.6208091831806524,12.987910185664092
Cuba,30,3.988957519872256,Americas,Caribbean,2.699,1.2899575198722562,47.79390588633776,4.77990049442977,-0.7909429745575136,16.547268619487678
Cuba,40,3.8216424934659425,Americas,Caribbean,2.699,1.1226424934659427,41.59475707543322,4.77990049442977,-0.9582580009638271,20.047655847240495
Cuba,50,3.5853451881566105,Americas,Caribbean,2.699,0.8863451881566107,32.83976243633237,4.77990049442977,-1.194555306273159,24.991217027744145
Cyprus,10,0.1812768912459349,Near East,South/East Mediterranean,0.172,0.00927689124593492,5.393541422055187,0.2145085726826542,-0.033231681436719285,15.4920062266614
Cyprus,20,0.1510945986440077,Near East,South/East Mediterranean,0.172,-0.02090540135599228,12.154303113949002,0.2145085726826542,-0.06341397403864649,29.5624427712088
Cyprus,30,0.1019960698023517,Near East,South/East Mediterranean,0.172,-0.07000393019764829,40.69995941723738,0.2145085726826542,-0.1125125028803025,52.45128503407388
Cyprus,40,0.0919538375388516,Near East,South/East Mediterranean,0.172,-0.08004616246114839,46.5384665471793,0.2145085726826542,-0.12255473514380259,57.13279129646306
Cyprus,50,0.06138013829779,Near East,South/East Mediterranean,0.172,-0.11061986170220998,64.31387308268023,0.2145085726826542,-0.15312843438486418,71.38569450620685
Czechia,10,3.2563533024245808,Europe,Eastern Europe,2.865,0.39135330242458055,13.659801131748011,3.333192448274466,-0.07683914584988516,2.30527180900291
Czechia,20,3.169584913915568,Europe,Eastern Europe,2.865,0.30458491391556786,10.631236087803416,3.333192448274466,-0.16360753435889785,4.908433488249217
Czechia,30,3.089204614083232,Europe,Eastern Europe,2.865,0.22420461408323167,7.825640980217511,3.333192448274466,-0.24398783419123404,7.319944406976626
Czechia,40,3.023166283275076,Europe,Eastern Europe,2.865,0.15816628327507587,5.520638159688511,3.333192448274466,-0.31002616499938984,9.301178069087635
Czechia,50,2.886637193132332,Europe,Eastern Europe,2.865,0.02163719313233159,0.7552248911808582,3.333192448274466,-0.4465552551421341,13.39722389486715
Dem Rep of the Congo,10,227.77899756038997,Africa,Central Africa,153.79,73.98899756038998,48.11040871343389,203.5514541561332,24.227543404256778,11.902417255969665
Dem Rep of the Congo,20,220.637565053718,Africa,Central Africa,153.79,66.847565053718,43.46678266058782,203.5514541561332,17.086110897584803,8.394000901845182
Dem Rep of the Congo,30,199.28287239590628,Africa,Central Africa,153.79,45.49287239590629,29.581164182265617,203.5514541561332,-4.268581760226908,2.097052943160363
Dem Rep of the Congo,40,186.1948429942076,Africa,Central Africa,153.79,32.4048429942076,21.070838802397816,203.5514541561332,-17.3566111619256,8.526891263872912
Dem Rep of the Congo,50,164.48624254578357,Africa,Central Africa,153.79,10.696242545783576,6.955096264896012,203.5514541561332,-39.06521161034962,19.191811609650713
Denmark,10,0.7573104750323493,Europe,Western Europe,0.572,0.18531047503234932,32.39693619446667,0.6951965085142928,0.06211396651805645,8.93473510832217
Denmark,20,0.7024464199481856,Europe,Western Europe,0.572,0.13044641994818562,22.805318172759726,0.6951965085142928,0.007249911433892753,1.042857860346072
Denmark,30,0.6577865735474716,Europe,Western Europe,0.572,0.08578657354747166,14.997652718089451,0.6951965085142928,-0.03740993496682121,5.381202941707825
Denmark,40,0.6213305275131107,Europe,Western Europe,0.572,0.049330527513110733,8.624218096697682,0.6951965085142928,-0.07386598100118213,10.625194473292368
Denmark,50,0.5565937798646963,Europe,Western Europe,0.572,-0.015406220135303683,2.693395128549595,0.6951965085142928,-0.13860272864959655,19.937201489375283
Djibouti,10,1.4094478962019376e-05,Africa,East Africa,0.006,-0.005985905521037981,99.76509201729968,0.0066921887460473,-0.006678094267085281,99.78938909978676
Djibouti,20,7.004596435546874e-07,Africa,East Africa,0.006,-0.005999299540356446,99.98832567260743,0.0066921887460473,-0.006691488286403746,99.98953317561511
Djibouti,30,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,0.0066921887460473,-0.006692101332302183,99.99869379438576
Djibouti,40,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,0.0066921887460473,-0.006692101332302183,99.99869379438576
Djibouti,50,8.74137451171875e-08,Africa,East Africa,0.006,-0.005999912586254883,99.99854310424806,0.0066921887460473,-0.006692101332302183,99.99869379438576
Dominica,10,0.068211894931025,Americas,Caribbean,0.059,0.009211894931025005,15.613381239025435,0.0659389405647255,0.0022729543662994983,3.4470592745850563
Dominica,20,0.067729464598733,Americas,Caribbean,0.059,0.008729464598733,14.795702709716949,0.0659389405647255,0.001790524034007493,2.715427361545063
Dominica,30,0.0674651323436856,Americas,Caribbean,0.059,0.008465132343685608,14.347681938450183,0.0659389405647255,0.001526191778960101,2.3145530787865702
Dominica,40,0.0672386827469819,Americas,Caribbean,0.059,0.008238682746981904,13.963869062681194,0.0659389405647255,0.001299742182256397,1.9711299137124796
Dominica,50,0.0667986625749816,Americas,Caribbean,0.059,0.007798662574981602,13.218072160985766,0.0659389405647255,0.0008597220102560948,1.3038153220132402
Dominican Republic,10,2.87654142740527,Americas,Caribbean,2.166,0.7105414274052699,32.80431336127747,2.6123515610191053,0.2641898663861646,10.11310538475539
Dominican Republic,20,2.7142655416486807,Americas,Caribbean,2.166,0.5482655416486808,25.312351876670398,2.6123515610191053,0.10191398062957546,3.901235275921965
Dominican Republic,30,2.5892976110730683,Americas,Caribbean,2.166,0.4232976110730684,19.542825995986536,2.6123515610191053,-0.023053949946036933,0.8824979872557179
Dominican Republic,40,2.459856725304085,Americas,Caribbean,2.166,0.29385672530408513,13.56679248864659,2.6123515610191053,-0.1524948357150202,5.8374545750469515
Dominican Republic,50,2.2441254470623204,Americas,Caribbean,2.166,0.0781254470623205,3.606899679700854,2.6123515610191053,-0.36822611395678484,14.095580374838065
Ecuador,10,19.74826986634348,Americas,South America,13.731,6.017269866343481,43.822517415654225,17.431383871615054,2.316885994728427,13.291463327253103
Ecuador,20,19.345404911877083,Americas,South America,13.731,5.614404911877083,40.888536245554455,17.431383871615054,1.9140210402620284,10.980316045811975
Ecuador,30,19.02725972691449,Americas,South America,13.731,5.29625972691449,38.57155143044564,17.431383871615054,1.595875855299436,9.15518737383858
Ecuador,40,18.67868420653561,Americas,South America,13.731,4.947684206535611,36.0329488495784,17.431383871615054,1.2473003349205563,7.155486587336518
Ecuador,50,17.91872752793148,Americas,South America,13.731,4.1877275279314805,30.498343368519997,17.431383871615054,0.4873436563164262,2.795782939012706
Egypt,10,0.955950617918848,Near East,South/East Mediterranean,0.004,0.9519506179188479,23798.765447971196,0.0500821935269125,0.9058684243919355,1808.7634757953485
Egypt,20,0.6866310461235989,Near East,South/East Mediterranean,0.004,0.6826310461235989,17065.776153089973,0.0500821935269125,0.6365488525966865,1271.0083320424583
Egypt,30,0.1544421165492096,Near East,South/East Mediterranean,0.004,0.1504421165492096,3761.05291373024,0.0500821935269125,0.10435992302229712,208.37730073906923
Egypt,40,0.0746156654138128,Near East,South/East Mediterranean,0.004,0.0706156654138128,1765.3916353453199,0.0500821935269125,0.024533471886900304,48.986416447028894
Egypt,50,0.0149556974174151,Near East,South/East Mediterranean,0.004,0.0109556974174151,273.8924354353775,0.0500821935269125,-0.0351264961094974,70.13769492868077
El Salvador,10,1.1462031183210672,Americas,Central America and Mexico,0.706,0.4402031183210673,62.351716476071864,1.4663119544676326,-0.3201088361465654,21.830882246526176
El Salvador,20,1.0677770445213126,Americas,Central America and Mexico,0.706,0.36177704452131265,51.243207439279416,1.4663119544676326,-0.39853490994632,27.179408087893158
El Salvador,30,1.0030325030288163,Americas,Central America and Mexico,0.706,0.29703250302881634,42.072592496999484,1.4663119544676326,-0.4632794514388163,31.59487652182561
El Salvador,40,0.9459801560519968,Americas,Central America and Mexico,0.706,0.23998015605199685,33.99152352011287,1.4663119544676326,-0.5203317984156358,35.4857502750532
El Salvador,50,0.8109761995330804,Americas,Central America and Mexico,0.706,0.10497619953308046,14.869150075507148,1.4663119544676326,-0.6553357549345522,44.69279220822298
Equatorial Guinea,10,2.660897478292477,Africa,Central Africa,2.616,0.04489747829247692,1.7162644607215949,2.626474954816829,0.03442252347564789,1.3105978190471086
Equatorial Guinea,20,2.6561343977647374,Africa,Central Africa,2.616,0.04013439776473726,1.5341895170006599,2.626474954816829,0.029659442947908232,1.129249029902769
Equatorial Guinea,30,2.648530734376626,Africa,Central Africa,2.616,0.03253073437662568,1.2435296015529693,2.626474954816829,0.02205577955979665,0.8397483295756317
Equatorial Guinea,40,2.643847510552789,Africa,Central Africa,2.616,0.02784751055278889,1.0645072841280157,2.626474954816829,0.01737255573595986,0.6614399921879867
Equatorial Guinea,50,2.627538273221824,Africa,Central Africa,2.616,0.011538273221824102,0.44106549013089075,2.626474954816829,0.0010633184049950728,0.040484620005418206
Eritrea,10,0.0016488128279991,Africa,East Africa,1.592,-1.590351187172001,99.89643135502519,0.1706417538564947,-0.16899294102849557,99.03375768782492
Eritrea,20,8.827301730957013e-05,Africa,East Africa,1.592,-1.5919117269826906,99.99445521248056,0.1706417538564947,-0.17055348083918512,99.94826997770791
Eritrea,30,4.404414270019531e-06,Africa,East Africa,1.592,-1.5919955955857301,99.99972334081218,0.1706417538564947,-0.17063734944222467,99.99741891174318
Eritrea,40,2.5932994018554686e-06,Africa,East Africa,1.592,-1.5919974067005982,99.99983710430894,0.1706417538564947,-0.17063916055709283,99.99848026679096
Eritrea,50,2.3341256835937497e-06,Africa,East Africa,1.592,-1.5919976658743165,99.99985338406509,0.1706417538564947,-0.1706394197308111,99.99863214856221
Estonia,10,2.77490262232247,Europe,Eastern Europe,2.239,0.5359026223224701,23.93490943825235,2.7285928765139613,0.04630974580850866,1.6972024741072327
Estonia,20,2.695294670287834,Europe,Eastern Europe,2.239,0.4562946702878343,20.37939572522708,2.7285928765139613,-0.033298206226127114,1.2203435152505697
Estonia,30,2.633596566626709,Europe,Eastern Europe,2.239,0.39459656662670906,17.623785914547078,2.7285928765139613,-0.09499630988725238,3.481512786495993
Estonia,40,2.5766920433452323,Europe,Eastern Europe,2.239,0.3376920433452324,15.082270805950532,2.7285928765139613,-0.15190083316872904,5.567002482348958
Estonia,50,2.4599161288519484,Europe,Eastern Europe,2.239,0.22091612885194856,9.866731971949468,2.7285928765139613,-0.2686767476620129,9.846714399008222
Ethiopia,10,31.85175443750785,Africa,East Africa,27.809,4.042754437507849,14.537575739896614,38.38226829485188,-6.530513857344033,17.014403127967178
Ethiopia,20,19.95274085485958,Africa,East Africa,27.809,-7.85625914514042,28.250779046856845,38.38226829485188,-18.429527439992302,48.01573293797284
Ethiopia,30,12.04297915189422,Africa,East Africa,27.809,-15.76602084810578,56.69395105219813,38.38226829485188,-26.33928914295766,68.62358665365925
Ethiopia,40,8.967809187573568,Africa,East Africa,27.809,-18.841190812426433,67.7521335266512,38.38226829485188,-29.414459107278315,76.6355413945757
Ethiopia,50,5.432107216723453,Africa,East Africa,27.809,-22.37689278327655,80.46636982011776,38.38226829485188,-32.95016107812843,85.84735228519038
Fed States of Micronesia,10,0.0039021389510254,Asia and the Pacific,Pacific Region,0.064,-0.060097861048974605,93.90290788902281,0.0,0.0039021389510254,inf
Fed States of Micronesia,20,0.003831921493743,Asia and the Pacific,Pacific Region,0.064,-0.060168078506257,94.01262266602656,0.0,0.003831921493743,inf
Fed States of Micronesia,30,0.0037332453725715,Asia and the Pacific,Pacific Region,0.064,-0.060266754627428504,94.16680410535704,0.0,0.0037332453725715,inf
Fed States of Micronesia,40,0.0036539282340945,Asia and the Pacific,Pacific Region,0.064,-0.0603460717659055,94.29073713422734,0.0,0.0036539282340945,inf
Fed States of Micronesia,50,0.0035969262407921,Asia and the Pacific,Pacific Region,0.064,-0.0604030737592079,94.37980274876234,0.0,0.0035969262407921,inf
Fiji,10,1.6311965067324117,Asia and the Pacific,Pacific Region,1.006,0.6251965067324117,62.14677005292363,0.0,1.6311965067324117,inf
Fiji,20,1.5856425397591594,Asia and the Pacific,Pacific Region,1.006,0.5796425397591594,57.618542719598345,0.0,1.5856425397591594,inf
Fiji,30,1.5406702383927635,Asia and the Pacific,Pacific Region,1.006,0.5346702383927635,53.14813502910174,0.0,1.5406702383927635,inf
Fiji,40,1.4697082038774028,Asia and the Pacific,Pacific Region,1.006,0.46370820387740275,46.09425485858874,0.0,1.4697082038774028,inf
Fiji,50,1.386843127583253,Asia and the Pacific,Pacific Region,1.006,0.3808431275832529,37.85716973988597,0.0,1.386843127583253,inf
Finland,10,22.63564851102299,Europe,Western Europe,22.446,0.18964851102298752,0.8449100553461085,25.01560092814594,-2.3799524171229507,9.513872658742256
Finland,20,22.013805049406223,Europe,Western Europe,22.446,-0.43219495059377877,1.9254876173651376,25.01560092814594,-3.001795878739717,11.999695259618129
Finland,30,21.464044639455707,Europe,Western Europe,22.446,-0.9819553605442941,4.374745435909713,25.01560092814594,-3.5515562886902323,14.197365471617553
Finland,40,20.523649969392626,Europe,Western Europe,22.446,-1.922350030607376,8.564332311357818,25.01560092814594,-4.491950958753314,17.956598251050853
Finland,50,18.158943927625245,Europe,Western Europe,22.446,-4.287056072374757,19.099421154658987,25.01560092814594,-6.856657000520695,27.409523441853544
France,10,18.408277294672303,Europe,Western Europe,15.288,3.1202772946723023,20.40997707137822,20.719632960451108,-2.3113556657788052,11.155389046662352
France,20,17.663135287974836,Europe,Western Europe,15.288,2.3751352879748353,15.535945107109075,20.719632960451108,-3.0564976724762722,14.751697958696495
France,30,16.81057883194899,Europe,Western Europe,15.288,1.5225788319489908,9.959306854716058,20.719632960451108,-3.9090541285021168,18.866425558616694
France,40,16.247884778822783,Europe,Western Europe,15.288,0.9598847788227829,6.27868118015949,20.719632960451108,-4.471748181628325,21.58217855578734
France,50,15.28956830589337,Europe,Western Europe,15.288,0.0015683058933699812,0.010258411128793702,20.719632960451108,-5.430064654557738,26.20733998967284
Gabon,10,25.76152717455369,Africa,Central Africa,23.702,2.05952717455369,8.689254807837692,24.168400495076188,1.5931266794775034,6.591775404425585
Gabon,20,25.08852464275288,Africa,Central Africa,23.702,1.3865246427528781,5.849821292519104,24.168400495076188,0.9201241476766917,3.807137124627457
Gabon,30,24.55381792019013,Africa,Central Africa,23.702,0.851817920190129,3.5938651598604716,24.168400495076188,0.3854174251139426,1.5947163122874575
Gabon,40,24.36545746143841,Africa,Central Africa,23.702,0.6634574614384086,2.7991623552375686,24.168400495076188,0.19705696636222214,0.8153496397180625
Gabon,50,24.06642894065651,Africa,Central Africa,23.702,0.3644289406565093,1.537545104449031,24.168400495076188,-0.10197155441967709,0.42192098910497483
"Gambia, The",10,0.4649832556191667,Africa,West Africa,0.358,0.10698325561916672,29.883590955074503,0.3778230355335901,0.08716022008557661,23.069059291867262
"Gambia, The",20,0.0781685625333358,Africa,West Africa,0.358,-0.27983143746666417,78.1652059962749,0.3778230355335901,-0.2996544730002543,79.31080024727972
"Gambia, The",30,0.0045776946902747,Africa,West Africa,0.358,-0.3534223053097253,98.7213143323255,0.3778230355335901,-0.3732453408433154,98.78840243718604
"Gambia, The",40,0.000571059000236937,Africa,West Africa,0.358,-0.357428940999763,99.84048631278297,0.3778230355335901,-0.37725197653335313,99.84885543057732
"Gambia, The",50,3.648192939453125e-05,Africa,West Africa,0.358,-0.35796351807060545,99.9898095169289,0.3778230355335901,-0.37778655360419555,99.9903441754569
Georgia,10,3.37125693900402,Europe,Eastern Europe,3.039,0.33225693900402,10.93310098729911,4.242510485099342,-0.8712535460953221,20.53627325507767
Georgia,20,3.2605039345103477,Europe,Eastern Europe,3.039,0.22150393451034756,7.288711237589587,4.242510485099342,-0.9820065505889946,23.146826720594422
Georgia,30,3.1482027505070915,Europe,Eastern Europe,3.039,0.10920275050709138,3.5933777725268636,4.242510485099342,-1.0943077345922507,25.793872247003453
Georgia,40,3.0756966479139227,Europe,Eastern Europe,3.039,0.036696647913922575,1.207523787888206,4.242510485099342,-1.1668138371854195,27.502909922875478
Georgia,50,2.957247600639446,Europe,Eastern Europe,3.039,-0.08175239936055423,2.6901085673101095,4.242510485099342,-1.2852628844598963,30.294866423407335
Germany,10,13.50044515546396,Europe,Western Europe,11.354,2.1464451554639616,18.904748594891334,13.308144717427355,0.19230043803660557,1.4449830695392367
Germany,20,12.960882558746452,Europe,Western Europe,11.354,1.6068825587464524,14.152567894543356,13.308144717427355,-0.3472621586809037,2.6093957200972953
Germany,30,12.54438342491044,Europe,Western Europe,11.354,1.19038342491044,10.484264795758676,13.308144717427355,-0.7637612925169162,5.739051601360716
Germany,40,12.252907088037942,Europe,Western Europe,11.354,0.8989070880379426,7.917096072203124,13.308144717427355,-1.0552376293894135,7.929261755078097
Germany,50,11.71529854894616,Europe,Western Europe,11.354,0.3612985489461611,3.1821256732971737,13.308144717427355,-1.592846168481195,11.968957373865361
Ghana,10,18.47719098134672,Africa,West Africa,6.163,12.31419098134672,199.8083884690365,16.03156849778902,2.445622483557699,15.255041850053441
Ghana,20,9.723525591484702,Africa,West Africa,6.163,3.5605255914847014,57.7726041130083,16.03156849778902,-6.308042906304319,39.34763405822884
Ghana,30,6.960560269821585,Africa,West Africa,6.163,0.7975602698215845,12.941104491669389,16.03156849778902,-9.071008227967436,56.58216305671186
Ghana,40,6.176927153910162,Africa,West Africa,6.163,0.01392715391016175,0.22598010563299933,16.03156849778902,-9.854641343878859,61.470225731424556
Ghana,50,4.259902962299736,Africa,West Africa,6.163,-1.903097037700264,30.87939376440474,16.03156849778902,-11.771665535489284,73.42803380163807
Greece,10,4.791333374720248,Europe,Western Europe,3.709,1.0823333747202475,29.18127189863164,3.870004348514709,0.9213290262055387,23.806924830953765
Greece,20,4.330438647469004,Europe,Western Europe,3.709,0.6214386474690037,16.754883997546607,3.870004348514709,0.4604342989542949,11.897513736154007
Greece,30,3.66215163834696,Europe,Western Europe,3.709,-0.04684836165304018,1.2630995323008947,3.870004348514709,-0.20785271016774898,5.37086502880861
Greece,40,3.3263476021856624,Europe,Western Europe,3.709,-0.3826523978143377,10.31686162885785,3.870004348514709,-0.5436567463290465,14.047962156365527
Greece,50,2.953515003875569,Europe,Western Europe,3.709,-0.755484996124431,20.368967272160447,3.870004348514709,-0.9164893446391398,23.68186860024807
Grenada,10,0.0285255783541595,Americas,Caribbean,0.018,0.010525578354159501,58.475435300886126,0.0297309685190137,-0.0012053901648542004,4.05432525376132
Grenada,20,0.0279859827359031,Americas,Caribbean,0.018,0.0099859827359031,55.477681866128336,0.0297309685190137,-0.0017449857831106017,5.86925307190931
Grenada,30,0.0276196525561621,Americas,Caribbean,0.018,0.009619652556162102,53.44251420090057,0.0297309685190137,-0.0021113159628515996,7.101403243898227
Grenada,40,0.0272706412985835,Americas,Caribbean,0.018,0.009270641298583501,51.50356276990834,0.0297309685190137,-0.0024603272204302,8.2753012867938
Grenada,50,0.0267900661533445,Americas,Caribbean,0.018,0.008790066153344503,48.83370085191391,0.0297309685190137,-0.0029409023656691985,9.891713967503001
Guatemala,10,8.27427034077531,Americas,Central America and Mexico,4.227,4.0472703407753094,95.74805632304965,8.422360486117523,-0.14809014534221276,1.758297398767341
Guatemala,20,7.967822746476242,Americas,Central America and Mexico,4.227,3.7408227464762414,88.49829066657774,8.422360486117523,-0.45453773964128086,5.396797493891292
Guatemala,30,7.692366573224124,Americas,Central America and Mexico,4.227,3.4653665732241237,81.98170270225037,8.422360486117523,-0.7299939128933985,8.667331612042004
Guatemala,40,7.442226544180944,Americas,Central America and Mexico,4.227,3.2152265441809433,76.06402990728515,8.422360486117523,-0.9801339419365789,11.637283200500882
Guatemala,50,6.947300565383201,Americas,Central America and Mexico,4.227,2.7203005653832006,64.35534812829904,8.422360486117523,-1.4750599207343216,17.51361655875031
Guinea,10,22.58437737167438,Africa,West Africa,6.532,16.05237737167438,245.74980666984655,22.44156913076439,0.14280824090998934,0.6363558629873984
Guinea,20,14.837502436329634,Africa,West Africa,6.532,8.305502436329634,127.15098647167228,22.44156913076439,-7.604066694434755,33.883845867135
Guinea,30,8.11818536019128,Africa,West Africa,6.532,1.5861853601912799,24.283303126014694,22.44156913076439,-14.323383770573109,63.825232928733435
Guinea,40,5.190689637635946,Africa,West Africa,6.532,-1.3413103623640543,20.534451352787116,22.44156913076439,-17.250879493128444,76.8702018678355
Guinea,50,2.1403491944848456,Africa,West Africa,6.532,-4.391650805515154,67.23286597543103,22.44156913076439,-20.301219936279544,90.46256889608173
Guinea-Bissau,10,2.9184107806012283,Africa,West Africa,2.207,0.7114107806012284,32.234290013648774,2.69769883292611,0.22071194767511848,8.18148953401589
Guinea-Bissau,20,2.1622802136820445,Africa,West Africa,2.207,-0.04471978631795537,2.026270336110348,2.69769883292611,-0.5354186192440653,19.84723471386587
Guinea-Bissau,30,1.0563585266454052,Africa,West Africa,2.207,-1.1506414733545947,52.135997886479146,2.69769883292611,-1.6413403062807046,60.8422365850377
Guinea-Bissau,40,0.7295235099524018,Africa,West Africa,2.207,-1.477476490047598,66.94501540768456,2.69769883292611,-1.968175322973708,72.9575629033019
Guinea-Bissau,50,0.3034384728297746,Africa,West Africa,2.207,-1.9035615271702253,86.25108868011895,2.69769883292611,-2.394260360096335,88.75195151044178
Guyana,10,19.14907212625884,Americas,Caribbean,18.564,0.5850721262588401,3.1516490317756953,18.87472080133456,0.2743513249242788,1.453538453956259
Guyana,20,19.115113554315855,Americas,Caribbean,18.564,0.5511135543158545,2.9687220120440343,18.87472080133456,0.24039275298129326,1.2736228287111722
Guyana,30,19.078828022489,Americas,Caribbean,18.564,0.5148280224889987,2.773260194403139,18.87472080133456,0.20410722115443747,1.0813787568185158
Guyana,40,19.03775273124713,Americas,Caribbean,18.564,0.47375273124713146,2.5519970439944593,18.87472080133456,0.1630319299125702,0.863758100734623
Guyana,50,18.98073655210052,Americas,Caribbean,18.564,0.4167365521005202,2.2448639953701797,18.87472080133456,0.10601575076595893,0.5616811601179443
Haiti,10,1.0705602951213262,Americas,Caribbean,0.384,0.6865602951213262,178.79174352117872,0.8627147593735964,0.2078455357477298,24.092034300959817
Haiti,20,0.9522538650747844,Americas,Caribbean,0.384,0.5682538650747844,147.9827773632251,0.8627147593735964,0.08953910570118795,10.378761314597293
Haiti,30,0.8594662944964381,Americas,Caribbean,0.384,0.47546629449643807,123.81934752511408,0.8627147593735964,-0.0032484648771583524,0.3765398518876635
Haiti,40,0.7749265063681186,Americas,Caribbean,0.384,0.39092650636811854,101.80377770003086,0.8627147593735964,-0.08778825300547788,10.175814433639637
Haiti,50,0.6560014781833147,Americas,Caribbean,0.384,0.27200147818331466,70.83371827690486,0.8627147593735964,-0.20671328119028176,23.960791089325166
Honduras,10,8.442419309895413,Americas,Central America and Mexico,7.129,1.3134193098954139,18.423612146099227,7.875081406417357,0.5673379034780561,7.2042163655062135
