country,51 Open evergreen broadleaved,52 Closed evergreen broadleaved,61 Open deciduous broadleaved,62 Closed deciduous broadleaved,71 Open evergreen needleleaved,72 Closed evergreen needleleaved,81 Open deciduous needleleaved,82 Closed deciduous needleleaved,91 Open mixed forest,92 Closed mixed forest
Sweden,0.1419712045755612,0.00019297899032221777,0.30135568629234,5.015717997898545,0.0163819419575103,22.83820392670856,3.5207843696153223,0.0972448882709634,0.105927048418304,0.0
Denmark,0.0208993906904185,0.00011818309599073128,0.0205714312244294,0.260198318505996,0.0071855175292467,0.3015235415449014,0.0733752138426031,0.0049585184091206,0.0063663937276882,0.0
Estonia,0.1274760069050511,1.3234466607059403e-06,0.0436048975579151,1.0191663248267624,0.0042091517100074,0.9504580468319654,0.5136016522758575,0.0171135927059716,0.0529618806072342,0.0
Latvia,0.1855442654885848,1.4376943440197465e-06,0.0742266599742816,1.4328867002939072,0.0040520679233861,1.4339390776198555,0.5758473944813304,0.0185994131914813,0.0725185624772237,0.0
Lithuania,0.0938448173618745,1.7373255971619983e-06,0.0430330206359057,0.9198352359109764,0.0016645080180675,1.0952110447326668,0.3932870043121896,0.0044921276932789,0.0362308556828863,0.0
Belarus,0.2847691372490598,1.542277015786908e-05,0.1146561057087684,3.663619532865969,0.0189475491519099,4.768758012005525,0.9733765582465044,0.0211079564706627,0.0222533928284943,0.0
Poland,0.232409707039871,0.0016256179031587,0.2310645996649366,2.788861742756972,0.0146131531525273,7.082505146193843,1.1312454597154853,0.0172185073885401,0.0282300567021577,0.0
Germany,0.582022202729843,0.0035276392568286,0.4383261981430961,4.186790298663947,0.1411653646665629,6.091739153141514,1.7702724003011332,0.0386192820299752,0.0556821772376459,0.0
Czechia,0.1318498327499988,0.0017442662886708,0.1405228897255934,0.8395735244777425,0.0125173361416736,1.8408990353524888,0.3362712794790983,0.0133461956863664,0.0164680882127089,0.0
Slovakia,0.0984077866274375,0.0001399758666131845,0.0596575354093416,1.6207414860228215,0.0034271470729597,0.6373696896835986,0.1829545905653904,0.0025853766455152,0.0070665545803728,0.0
Hungary,0.071770716849991,7.181100453834688e-05,0.0237773772775341,1.879902322443021,0.0051383818164808,0.2111103713970079,0.0456474590272951,0.0019675162251514,0.0125125025379654,0.0
Slovenia,0.0835525721955355,0.00028416142031781365,0.0604227905061309,0.7209062308500714,0.0094670668607089,0.3180192243093062,0.2498634058620617,0.0026901114977682,0.0073200603397459,0.0
Austria,0.1398680186685712,0.0018372584624524,0.2140924719410845,1.00203114412317,0.1161738856424052,2.9975829583137465,0.3520336701987104,0.0119974764921459,0.02920081240099,0.0
Switzerland,0.0939241534969469,0.00029709886437167795,0.1016759419303692,0.6186273656676209,0.0546186884763595,0.8249692566985011,0.1670906560343124,0.0012882807939438,0.0168351782380277,0.0
Liechtenstein,0.0003735487919447185,1.5922661305012298e-06,0.0004931134223720694,0.0021528367731205,0.00022323645821251595,0.0060862442787647,0.0007045086494291492,6.645395947406782e-06,8.15267505761513e-05,0.0
Luxembourg,0.0099893877442951,4.444436271369363e-05,0.0037492537671669,0.073457834461566,0.0011308519360414,0.0220201485667403,0.0080038425422471,0.0003447498283194352,0.0005352811331881367,0.0
